23 	 Max:			3.069726
30 	 Max:			3.001952
31 	 Max:			4.576596
32 	 Max:			2.882933
36 	 Max:			12.559109
37 	 Max:			11.471529
47 	 Max:			10.120490
48 	 Max:			8.249793
51 	 Max:			22.678032
52 	 Max:			15.677885
55 	 Max:			3.550421
56 	 Max:			3.358070
57 	 Max:			6.857272
58 	 Max:			6.539888
59 	 Max:			5.296115
60 	 Max:			5.950685
