23 	 Max:			1.772121
30 	 Max:			2.532147
31 	 Max:			2.155440
32 	 Max:			2.462731
36 	 Max:			3.644212
37 	 Max:			4.077451
47 	 Max:			6.546569
48 	 Max:			4.449894
51 	 Max:			7.949876
52 	 Max:			8.472444
55 	 Max:			1.816783
56 	 Max:			2.719714
57 	 Max:			2.655016
58 	 Max:			2.586245
59 	 Max:			3.121796
60 	 Max:			4.965289
