23 	 Max:			1.736480
30 	 Max:			2.252896
31 	 Max:			3.045879
32 	 Max:			3.974948
36 	 Max:			7.176755
37 	 Max:			6.442158
47 	 Max:			5.048173
48 	 Max:			5.153193
51 	 Max:			24.530751
52 	 Max:			17.886399
55 	 Max:			3.312887
56 	 Max:			3.193841
57 	 Max:			4.896972
58 	 Max:			4.887528
59 	 Max:			4.930316
60 	 Max:			5.435321
