23 	 Max:			2.649787
30 	 Max:			1.425993
31 	 Max:			2.242688
32 	 Max:			1.854557
36 	 Max:			4.356190
37 	 Max:			6.086820
47 	 Max:			4.374910
48 	 Max:			3.592588
51 	 Max:			8.383013
52 	 Max:			7.111929
55 	 Max:			2.279783
56 	 Max:			2.279888
57 	 Max:			2.769472
58 	 Max:			4.271420
59 	 Max:			3.448885
60 	 Max:			3.678432
