23 	 Max:			2.976426
30 	 Max:			4.134839
31 	 Max:			3.528137
32 	 Max:			2.373943
36 	 Max:			6.058710
37 	 Max:			5.468597
47 	 Max:			6.138692
48 	 Max:			6.826951
51 	 Max:			11.609067
52 	 Max:			12.077329
55 	 Max:			2.204936
56 	 Max:			3.671843
57 	 Max:			2.422191
58 	 Max:			3.648175
59 	 Max:			3.372954
60 	 Max:			6.014583
