23 	 Max:			1.887857
30 	 Max:			2.411722
31 	 Max:			5.050707
32 	 Max:			2.532330
36 	 Max:			5.426061
37 	 Max:			4.987041
47 	 Max:			3.827127
48 	 Max:			6.650123
51 	 Max:			8.588386
52 	 Max:			10.076637
55 	 Max:			1.824191
56 	 Max:			1.976899
57 	 Max:			3.570987
58 	 Max:			3.363096
59 	 Max:			2.982736
60 	 Max:			4.886581
