23 	 Max:			2.952848
30 	 Max:			2.994509
31 	 Max:			2.333469
32 	 Max:			2.047905
36 	 Max:			4.581298
37 	 Max:			4.190702
47 	 Max:			4.981721
48 	 Max:			7.705785
51 	 Max:			25.274256
52 	 Max:			10.195653
55 	 Max:			3.010956
56 	 Max:			2.021852
57 	 Max:			2.290200
58 	 Max:			2.222693
59 	 Max:			3.391967
60 	 Max:			3.273981
